DeployDate,DeployTime,RetrieveDate,RetrieveTime,TrapNumber,Species,Sex,CWid_LR_mm,CLeng_AP_mm,Weight_lb,Weight_calc_kg,Keep_Release_Dead,Tag_YNNew,Tag_Num,Notes
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T5,Scylla_serrata,F,174,na,2.1,1.0,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T5,Scylla_serrata,M,160,na,2.0,0.9,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T5,Scylla_serrata,M,154,na,1.9,0.9,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T5,Scylla_serrata,M,159,na,2.3,1.0,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T2,Scylla_serrata,M,166,na,2.4,1.1,Release,No,na,Miss L swim; small L claw
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T2,Scylla_serrata,F,155,na,1.5,0.7,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T2,Scylla_serrata,M,163,na,2.7,1.2,Release_wouldkeep,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T2,Scylla_serrata,M,176,na,3.3,1.5,Release_wouldkeep,No,na,Miss L4; deformed L claw
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T6,Scylla_serrata,F,163,na,1.8,0.8,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T6,Scylla_serrata,M,174,na,3.0,1.4,Release_wouldkeep,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T6,Scylla_serrata,F,163,na,1.4,0.6,Release,No,na,Miss R claw
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T6,Scylla_serrata,F,168,na,2.0,0.9,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T6,Scylla_serrata,M,155,na,2.2,1.0,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T6,Scylla_serrata,M,155,na,2.1,1.0,Release,No,na,Miss R swim
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T6,Scylla_serrata,M,163,na,2.4,1.1,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T7,Scylla_serrata,M,144,na,1.4,0.6,Release,No,na,Barnacle under eye
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T7,Scylla_serrata,M,160,na,2.6,1.2,Release_wouldkeep,No,na,Barnacles
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T7,Scylla_serrata,M,163,na,2.0,0.9,Release,No,na,"Miss L claw, L2"
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T7,Scylla_serrata,M,150,na,1.8,0.8,Keep,No,na,Dying
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T7,Scylla_serrata,M,169,na,2.5,1.1,Keep,No,na,Dying
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T7,Scylla_serrata,M,150,na,1.8,0.8,Release,No,na,Miss R2
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T7,Scylla_serrata,M,101,na,0.4,0.2,Release,No,na,Miss L claw
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T1,Scylla_serrata,M,162,na,2.5,1.1,Release_wouldkeep,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T1,Scylla_serrata,M,157,na,2.3,1.0,Release,No,na,Deformed claw
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T1,Scylla_serrata,M,148,na,1.8,0.8,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T1,Scylla_serrata,M,149,na,2.2,1.0,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T4,Scylla_serrata,F,171,na,1.9,0.9,Release,No,na,Miss L claw
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T4,Scylla_serrata,M,170,na,2.8,1.3,Release_wouldkeep,No,na,Miss R2
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T4,Scylla_serrata,M,173,na,2.4,1.1,Release,No,na,"Miss L claw, R3"
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T4,Scylla_serrata,M,148,na,1.8,0.8,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T3,Scylla_serrata,M,171,na,2.9,1.3,Release_wouldkeep,No,na,"Miss L3, R2-4"
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T3,Scylla_serrata,M,143,na,1.5,0.7,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T3,Scylla_serrata,F,168,na,1.9,0.9,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T3,Scylla_serrata,M,112,na,0.8,0.4,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T3,Scylla_serrata,F,157,na,1.5,0.7,Release,No,na,Miss L claw
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T3,Scylla_serrata,M,125,na,0.9,0.4,Release,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T1,Scylla_serrata,F,167,na,1.7,0.8,Release,New,Y0002,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T1,Scylla_serrata,M,173,na,3.1,1.4,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T1,Scylla_serrata,M,171,na,2.9,1.3,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T1,Scylla_serrata,M,168,na,2.5,1.1,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T1,Scylla_serrata,M,151,na,2.2,1.0,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T1,Scylla_serrata,M,148,na,2.4,1.1,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T1,Scylla_serrata,M,157,na,1.9,0.9,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T1,Scylla_serrata,M,155,na,2.1,1.0,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T6,Scylla_serrata,M,149,na,1.0,0.5,Release,New,Y0003,No R claw
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T6,Scylla_serrata,M,157,na,2.0,0.9,Keep,No,na,Miss R2
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T6,Scylla_serrata,M,171,na,2.7,1.2,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T2,Scylla_serrata,F,167,na,1.9,0.9,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T2,Scylla_serrata,M,173,na,2.3,1.0,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T2,Scylla_serrata,M,173,na,2.9,1.3,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T4,Scylla_serrata,M,165,na,2.6,1.2,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T4,Scylla_serrata,M,160,na,1.3,0.6,Release,New,Y0004,No claws
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T7,Scylla_serrata,M,159,na,2.4,1.1,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T7,Scylla_serrata,M,171,na,2.8,1.3,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T7,Scylla_serrata,M,168,na,2.1,1.0,Keep,No,na,"Miss R claw, L swim"
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T7,Scylla_serrata,M,157,na,2.4,1.1,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T7,Scylla_serrata,M,172,na,2.9,1.3,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T7,Scylla_serrata,M,162,na,2.3,1.0,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T3,Scylla_serrata,M,159,na,2.3,1.0,Keep,No,na,Miss L swim
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T3,Scylla_serrata,M,153,na,1.8,0.8,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T3,Scylla_serrata,M,168,na,2.8,1.3,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T3,Scylla_serrata,F,149,na,1.3,0.6,Release,New,Y0005,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T3,Scylla_serrata,M,146,na,1.6,0.7,Release,New,Y0006,Miss L swim
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T3,Scylla_serrata,F,165,na,1.8,0.8,Keep,No,na,Miss L4
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T5,Scylla_serrata,M,166,na,2.7,1.2,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T5,Scylla_serrata,M,160,na,2.5,1.1,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T5,Scylla_serrata,M,167,na,2.6,1.2,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T5,Scylla_serrata,M,159,na,2.2,1.0,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T5,Scylla_serrata,M,155,na,2.2,1.0,Keep,No,na,
14-Mar-2018,1:00 PM,15-Mar-2018,12:45 PM,T5,Scylla_serrata,M,171,na,3.0,1.4,Keep,No,na,"Miss R3, R4k"
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T5,Scylla_serrata,F,173,na,1.9,0.9,Release,New,Y0008,Miss R claw
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T5,Scylla_serrata,F,172,na,1.8,0.8,Release,New,Y0009,Miss R claw
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T5,Scylla_serrata,F,170,na,1.9,0.9,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T4,Scylla_serrata,M,159,na,2.3,1.0,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T4,Scylla_serrata,M,178,na,3.2,1.5,Keep,No,na,Misshapen Top L claw
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T4,Scylla_serrata,M,125,na,1.0,0.5,Release,New,Y0010,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T4,Scylla_serrata,F,172,na,1.8,0.8,Release,New,Y0012,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T4,Scylla_serrata,M,159,na,2.3,1.0,Keep,No,na,Miss L3
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T4,Scylla_serrata,M,155,na,2.2,1.0,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T6,Scylla_serrata,F,175,na,2.1,1.0,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T6,Scylla_serrata,M,160,na,2.5,1.1,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T6,Scylla_serrata,F,161,na,1.3,0.6,Release,New,Y0014,No claws
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T6,Scylla_serrata,F,162,na,1.7,0.8,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T2,Scylla_serrata,F,170,na,2.0,0.9,Keep,No,na,No claws
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T2,Scylla_serrata,F,150,na,1.1,0.5,Release,New,Y0015,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T2,Scylla_serrata,F,164,na,1.7,0.8,Release,New,Y0016,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T1,Scylla_serrata,M,158,na,2.4,1.1,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T1,Scylla_serrata,M,167,na,2.7,1.2,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T1,Scylla_serrata,M,151,na,2.0,0.9,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T1,Scylla_serrata,F,155,na,1.5,0.7,Release,New,Y0017,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T7,Scylla_serrata,M,120,na,0.8,0.4,Release,New,Y0019,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T7,Scylla_serrata,F,150,na,1.1,0.5,Release,New,Y0020,Miss L claw
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T7,Scylla_serrata,M,155,na,1.7,0.8,Release,New,Y0022,Miss L3-5
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T7,Scylla_serrata,M,178,na,3.0,1.4,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T7,Scylla_serrata,M,155,na,2.3,1.0,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T7,Scylla_serrata,M,160,na,2.5,1.1,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T7,Scylla_serrata,M,170,na,3.0,1.4,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T7,Scylla_serrata,M,82,na,0.2,0.1,Release,New,Y0023,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T3,Scylla_serrata,M,168,na,2.8,1.3,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T3,Scylla_serrata,M,167,na,2.8,1.3,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T3,Scylla_serrata,M,164,na,2.6,1.2,Keep,No,na,
19-Mar-2018,2:00 PM,20-Mar-2018,2:20 PM,T3,Scylla_serrata,M,154,na,2.0,0.9,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T1,Scylla_serrata,M,134,na,1.0,0.5,Release,New,Y0024,Miss R claw
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T1,Scylla_serrata,M,175,na,3.2,1.5,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T1,Scylla_serrata,F,158,na,1.4,0.6,Release,New,Y0025,Miss L claw
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T1,Scylla_serrata,M,171,na,2.9,1.3,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T1,Scylla_serrata,F,168,na,1.6,0.7,Keep,No,na,Miss L claw
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T2,Scylla_serrata,M,167,na,2.9,1.3,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T2,Scylla_serrata,M,161,na,2.6,1.2,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T2,Scylla_serrata,M,165,na,2.7,1.2,Keep,No,na,Weird L claw
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T2,Scylla_serrata,M,180,na,3.2,1.5,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T5,Scylla_serrata,M,154,na,2.0,0.9,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T5,Scylla_serrata,M,167,na,2.6,1.2,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T5,Scylla_serrata,M,172,na,3.0,1.4,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T7,Scylla_serrata,F,168,na,1.6,0.7,Release,New,Y0029,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T7,Scylla_serrata,F,167,na,1.6,0.7,Release,New,Y0030,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T3,Scylla_serrata,M,163,na,2.8,1.3,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T3,Scylla_serrata,M,150,na,1.5,0.7,Keep,New,Y0033,"Miss R2, L claw"
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T3,Scylla_serrata,M,155,na,1.9,0.9,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T3,Scylla_serrata,M,149,na,1.9,0.9,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T3,Scylla_serrata,M,164,na,2.3,1.0,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T3,Scylla_serrata,F,154,na,1.4,0.6,Keep,New,Y0034,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T6,Scylla_serrata,F,167,na,2.2,1.0,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T6,Scylla_serrata,M,167,na,2.0,0.9,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T6,Scylla_serrata,M,149,na,1.8,0.8,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T6,Scylla_serrata,F,153,na,1.3,0.6,Release,New,Y0035,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T6,Scylla_serrata,M,169,na,2.5,1.1,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T6,Scylla_serrata,F,159,na,1.6,0.7,Release,New,Y0036,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T6,Scylla_serrata,M,166,na,2.5,1.1,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T4,Scylla_serrata,M,150,na,2.0,0.9,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T4,Scylla_serrata,M,160,na,2.5,1.1,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T4,Scylla_serrata,M,162,na,2.5,1.1,Keep,No,na,
29-Mar-2018,3:30 PM,30-Mar-2018,1:23 PM,T4,Scylla_serrata,M,156,na,2.2,1.0,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T3,Scylla_serrata,F,159,na,1.4,0.6,Release,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T3,Scylla_serrata,M,160,na,2.3,1.0,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T3,Scylla_serrata,M,151,na,1.9,0.9,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T3,Scylla_serrata,M,153,na,2.1,1.0,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T3,Scylla_serrata,M,180,na,3.6,1.6,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T3,Scylla_serrata,M,176,na,2.8,1.3,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T3,Scylla_serrata,M,156,na,2.3,1.0,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T3,Scylla_serrata,M,175,na,3.0,1.4,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T3,Scylla_serrata,M,165,na,2.4,1.1,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T7,Scylla_serrata,M,162,na,2.2,1.0,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T7,Scylla_serrata,F,96,na,0.4,0.2,Release,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T1,Scylla_serrata,M,159,na,2.5,1.1,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T1,Scylla_serrata,M,172,na,3.2,1.5,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T1,Scylla_serrata,M,157,na,1.8,0.8,Keep,No,na,"Miss L1, L2"
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T1,Scylla_serrata,M,146,na,1.4,0.6,Release,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T1,Scylla_serrata,M,164,na,2.8,1.3,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T1,Scylla_serrata,M,158,na,2.1,1.0,Keep,No,na,Miss R3
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T1,Scylla_serrata,M,175,na,3.5,1.6,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T1,Scylla_serrata,M,122,na,0.7,0.3,Release,No,na,Miss L claw
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T2,Scylla_serrata,M,169,na,3.0,1.4,Keep,No,na,Miss L5
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T2,Scylla_serrata,M,159,na,2.4,1.1,Keep,No,na,Miss R3
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T2,Scylla_serrata,M,146,na,2.2,1.0,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T2,Scylla_serrata,F,126,na,0.8,0.4,Release,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T2,Scylla_serrata,M,171,na,3.2,1.5,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T2,Scylla_serrata,M,151,na,1.4,0.6,Release,No,na,Miss R claw
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T6,Scylla_serrata,M,153,na,1.8,0.8,Release,No,na,"Miss L2, L3, R3"
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T6,Scylla_serrata,M,159,na,1.5,0.7,Release,No,na,"Miss L1-5, R2"
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T6,Scylla_serrata,M,119,na,0.8,0.4,Release,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T6,Scylla_serrata,M,135,na,0.8,0.4,Release,No,na,"Miss R1-4, L1, L4"
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T6,Scylla_serrata,M,136,na,0.9,0.4,Release,No,na,Miss L5
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T6,Scylla_serrata,M,168,na,2.6,1.2,Keep,No,na,"Miss R2, L2, L3"
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T4,Scylla_serrata,M,190,na,4.0,1.8,Keep,No,na,Miss R2
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T4,Scylla_serrata,M,162,na,2.8,1.3,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T4,Scylla_serrata,F,148,na,1.1,0.5,Release,No,na,Miss R claw
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T4,Scylla_serrata,M,173,na,3.0,1.4,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T5,Scylla_serrata,M,164,na,2.6,1.2,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T5,Scylla_serrata,M,170,na,2.8,1.3,Keep,No,na,
5-Apr-2018,8:00 AM,6-Apr-2018,7:56 AM,T5,Scylla_serrata,M,105,na,0.5,0.2,Release,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T5,Scylla_serrata,M,173,na,2.9,1.3,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T5,Scylla_serrata,M,166,na,2.7,1.2,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T5,Scylla_serrata,M,123,na,0.5,0.2,Release,New,Y0037,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T4,Scylla_serrata,M,166,na,3.0,1.4,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T4,Scylla_serrata,F,175,na,2.1,1.0,Keep,No,na,Miss L3
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T4,Scylla_serrata,M,182,na,4.0,1.8,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T4,Scylla_serrata,F,170,na,1.5,0.7,Release,New,Y0039,Miss R claw
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T4,Scylla_serrata,F,182,na,2.3,1.0,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T4,Scylla_serrata,F,147,na,0.9,0.4,Release,New,Y0040,"Miss claws, L3, L4"
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T4,Scylla_serrata,F,180,na,2.1,1.0,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T4,Scylla_serrata,F,171,na,1.8,0.8,Release,New,Y0041,"Miss R claw, R4"
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T6,Scylla_serrata,M,173,na,2.7,1.2,Keep,No,na,"Miss R swim, R4"
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T6,Scylla_serrata,M,165,na,2.7,1.2,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T6,Scylla_serrata,M,162,na,2.6,1.2,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T6,Scylla_serrata,F,158,na,1.4,0.6,Release,New,Y0042,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T6,Scylla_serrata,F,162,na,1.6,0.7,Release,New,Y0043,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T6,Scylla_serrata,M,163,na,2.6,1.2,Keep,No,na,Miss R2
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T6,Scylla_serrata,F,170,na,2.0,0.9,Release,New,Y0044,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T6,Scylla_serrata,F,182,na,2.5,1.1,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T6,Scylla_serrata,M,168,na,2.8,1.3,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T7,Scylla_serrata,F,162,na,1.7,0.8,Release,New,Y0045,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T7,Scylla_serrata,F,166,na,1.8,0.8,Release,New,Y0046,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T7,Scylla_serrata,M,164,na,2.5,1.1,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T7,Scylla_serrata,M,150,na,1.1,0.5,Release,Yes,Y0003,"Regrowing L claw, L2, L3; might have noted wrong claw missing in previous data"
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T7,Scylla_serrata,FJ,122,na,0.7,0.3,Release,New,Y0047,"Regrowing R3, R4; Tiny; dropped L claw"
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T3,Scylla_serrata,M,158,na,2.1,1.0,Keep,No,na,
11-Apr-2018,9:30 AM,12-Apr-2018,11:31 AM,T3,Scylla_serrata,M,137,na,0.9,0.4,Release,New,Y0048,Miss R claw
